Entidad,Fecha,Temperatura,Precipitacion,D0,D1,D2,D3,D4,Area_total_afectada_sequias,IEA
Tabasco,2013-05-01,29.1,141.3,10.89,0.0,0.0,0.0,0.0,10.89,8.318666666666667
Tabasco,2013-06-01,28.3,266.1,4.4,0.0,0.0,0.0,0.0,4.400000000000006,0.3506666666666667
Tabasco,2013-07-01,28.2,230.1,4.23,0.0,0.0,0.0,0.0,4.230000000000004,1.6886666666666665
Tabasco,2013-08-01,28.2,297.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9786666666666666
Tabasco,2013-09-01,28.1,276.3,11.03,0.0,0.0,0.0,0.0,11.030000000000001,0.8683333333333333
Tabasco,2013-10-01,27.8,378.4,10.82,0.0,0.0,0.0,0.0,10.819999999999993,0.5856666666666666
Tabasco,2013-11-01,25.8,455.8,10.9,0.0,0.0,0.0,0.0,10.900000000000006,0.4423333333333333
Tabasco,2013-12-01,23.9,460.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2773333333333334
Tabasco,2014-01-01,22.3,177.66999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.14133333333333334
Tabasco,2014-02-01,25.8,38.75000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.24066666666666667
Tabasco,2014-03-01,27.3,70.49000000000001,11.66,0.0,0.0,0.0,0.0,11.659999999999997,2.6456666666666666
Tabasco,2014-04-01,28.6,133.43,8.74,3.23,0.0,0.0,0.0,11.969999999999999,6.282999999999999
Tabasco,2014-05-01,27.7,274.69000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2014-06-01,28.4,264.56000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.10733333333333334
Tabasco,2014-07-01,28.5,178.22000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.332
Tabasco,2014-08-01,28.7,193.04000000000002,70.89,0.0,0.0,0.0,0.0,70.89,2.8009999999999997
Tabasco,2014-09-01,27.8,371.9500000000001,48.12,0.0,0.0,0.0,0.0,48.12,2.5156666666666667
Tabasco,2014-10-01,27.1,411.14,26.42,0.0,0.0,0.0,0.0,26.42,1.319
Tabasco,2014-11-01,24.4,232.86,6.67,0.0,0.0,0.0,0.0,6.670000000000002,0.5813333333333334
Tabasco,2014-12-01,23.7,47.629999999999995,10.18,0.0,0.0,0.0,0.0,10.180000000000007,0.313
Tabasco,2015-01-01,23.0,294.18,0.0,0.0,0.0,0.0,0.0,0.0,0.47700000000000004
Tabasco,2015-02-01,23.4,79.00999999999999,0.37,0.0,0.0,0.0,0.0,0.37000000000000455,0.3913333333333333
Tabasco,2015-03-01,25.9,156.25,0.32,0.0,0.0,0.0,0.0,0.3199999999999932,1.0200000000000002
Tabasco,2015-04-01,29.5,86.19,2.53,0.0,0.0,0.0,0.0,2.530000000000001,1.0583333333333333
Tabasco,2015-05-01,29.3,80.87,8.2,0.0,0.0,0.0,0.0,8.200000000000003,0.0
Tabasco,2015-06-01,28.3,236.97999999999996,10.92,0.0,0.0,0.0,0.0,10.920000000000002,0.739
Tabasco,2015-07-01,28.9,92.17,66.56,11.88,0.0,0.0,0.0,78.44,4.192333333333334
Tabasco,2015-08-01,29.3,193.5,10.55,73.82,15.63,0.0,0.0,100.0,12.985999999999999
Tabasco,2015-09-01,28.6,289.29,8.08,67.75,24.17,0.0,0.0,100.0,12.057333333333332
Tabasco,2015-10-01,27.8,361.19,35.64,46.46,15.29,0.0,0.0,97.39,6.7316666666666665
Tabasco,2015-11-01,27.3,274.07,33.17,14.88,0.0,0.0,0.0,48.05,2.739333333333333
Tabasco,2015-12-01,26.5,282.58999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.2140000000000002
Tabasco,2016-01-01,23.3,116.28,0.0,0.0,0.0,0.0,0.0,0.0,1.471
Tabasco,2016-02-01,23.4,80.91000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.2643333333333333
Tabasco,2016-03-01,27.4,75.07000000000002,29.04,0.0,0.0,0.0,0.0,29.040000000000006,1.0330000000000001
Tabasco,2016-04-01,29.1,30.599999999999998,60.04,11.38,0.0,0.0,0.0,71.42,1.5873333333333333
Tabasco,2016-05-01,30.3,84.03,47.55,4.25,0.0,0.0,0.0,51.8,1.4553333333333331
Tabasco,2016-06-01,28.8,209.68000000000004,81.81,10.28,0.0,0.0,0.0,92.09,1.8146666666666667
Tabasco,2016-07-01,29.0,152.11000000000004,65.97,31.02,0.0,0.0,0.0,96.99,2.4006666666666665
Tabasco,2016-08-01,28.7,260.26000000000005,32.11,7.73,0.0,0.0,0.0,39.84,5.239333333333334
Tabasco,2016-09-01,28.0,301.14,19.33,10.1,0.0,0.0,0.0,29.42,3.7649999999999992
Tabasco,2016-10-01,27.3,193.46999999999997,37.49,23.62,0.0,0.0,0.0,61.11,1.0203333333333333
Tabasco,2016-11-01,25.5,161.35,46.11,38.09,0.0,0.0,0.0,84.2,0.4743333333333333
Tabasco,2016-12-01,25.8,84.78,25.67,62.28,0.0,0.0,0.0,87.95,0.4086666666666667
Tabasco,2017-01-01,24.5,84.26,41.17,33.91,4.2,0.0,0.0,79.28,0.6153333333333332
Tabasco,2017-02-01,26.0,32.37,18.34,43.77,26.54,0.0,0.0,88.65,0.701
Tabasco,2017-03-01,26.9,61.14,20.96,39.36,29.64,0.0,0.0,89.97,0.24166666666666667
Tabasco,2017-04-01,28.7,97.54999999999997,19.4,40.82,1.98,0.0,0.0,62.2,0.529
Tabasco,2017-05-01,29.9,143.19,20.94,5.47,0.0,0.0,0.0,26.409999999999997,2.5273333333333334
Tabasco,2017-06-01,28.5,285.46999999999997,34.64,1.12,0.0,0.0,0.0,35.769999999999996,0.09899999999999999
Tabasco,2017-07-01,28.7,157.46000000000004,42.56,0.0,0.0,0.0,0.0,42.56,0.19666666666666668
Tabasco,2017-08-01,28.7,207.28000000000003,35.52,0.0,0.0,0.0,0.0,35.519999999999996,0.424
Tabasco,2017-09-01,28.2,377.49000000000007,62.48,0.0,0.0,0.0,0.0,62.48,0.11166666666666665
Tabasco,2017-10-01,26.7,414.01000000000005,17.38,0.0,0.0,0.0,0.0,17.379999999999995,0.07400000000000001
Tabasco,2017-11-01,25.1,98.19000000000001,15.35,0.0,0.0,0.0,0.0,15.349999999999994,0.13266666666666668
Tabasco,2017-12-01,24.2,55.4,53.36,0.0,0.0,0.0,0.0,53.36,0.10299999999999998
Tabasco,2018-01-01,22.1,323.93999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.20366666666666666
Tabasco,2018-02-01,25.8,58.25999999999999,9.55,0.0,0.0,0.0,0.0,9.549999999999997,0.14800000000000002
Tabasco,2018-03-01,27.5,49.34,12.37,0.0,0.0,0.0,0.0,12.370000000000005,0.8323333333333335
Tabasco,2018-04-01,28.3,109.52,12.37,0.0,0.0,0.0,0.0,12.370000000000005,2.340333333333333
Tabasco,2018-05-01,29.3,59.470000000000006,34.21,0.0,0.0,0.0,0.0,34.209999999999994,0.9656666666666666
Tabasco,2018-06-01,29.0,129.91000000000003,76.88,23.1,0.0,0.0,0.0,99.98,1.6543333333333334
Tabasco,2018-07-01,29.4,109.48999999999998,41.38,36.32,22.29,0.0,0.0,100.0,8.213333333333333
Tabasco,2018-08-01,28.5,195.68999999999997,0.0,19.07,67.68,13.23,0.0,99.98,15.577666666666666
Tabasco,2018-09-01,28.6,218.09000000000003,0.0,16.11,44.52,39.36,0.0,100.0,7.503666666666668
Tabasco,2018-10-01,27.9,253.66,11.63,10.7,18.97,56.85,0.0,98.15,3.188
Tabasco,2018-11-01,26.2,358.77000000000004,12.27,23.83,48.06,0.0,0.0,84.16,1.7706666666666664
Tabasco,2018-12-01,24.3,99.36,20.68,19.47,22.72,0.0,0.0,62.87,0.9626666666666668
Tabasco,2019-01-01,23.5,126.69,17.32,26.07,16.56,0.0,0.0,59.94,1.0943333333333334
Tabasco,2019-02-01,26.0,82.38999999999999,19.16,51.64,22.14,0.0,0.0,92.94,0.8913333333333333
Tabasco,2019-03-01,26.4,91.67000000000002,28.64,55.79,4.88,0.0,0.0,89.31,0.287
Tabasco,2019-04-01,28.1,19.220000000000002,12.1,30.51,29.3,21.58,0.0,93.49,2.7776666666666667
Tabasco,2019-05-01,31.3,76.47999999999999,5.8,44.12,29.87,13.81,0.0,93.6,18.173000000000002
Tabasco,2019-06-01,29.8,280.4100000000001,39.68,33.1,10.89,11.51,0.0,95.19,2.9716666666666662
Tabasco,2019-07-01,29.0,120.4,26.43,35.32,13.78,11.51,0.0,87.03999999999999,7.078333333333333
Tabasco,2019-08-01,29.8,100.9,12.81,34.05,38.58,11.51,0.0,96.96,8.42
Tabasco,2019-09-01,28.8,233.6,15.11,26.17,45.61,13.11,0.0,100.0,16.001333333333335
Tabasco,2019-10-01,27.9,394.5,19.96,25.88,43.74,10.42,0.0,100.0,6.457999999999999
Tabasco,2019-11-01,25.7,245.4,34.22,22.98,14.54,0.0,0.0,71.74,1.497
Tabasco,2019-12-01,24.4,144.4,25.12,20.19,5.04,0.0,0.0,50.34,0.9973333333333333
Tabasco,2020-01-01,24.7,75.3,50.14,20.09,9.57,0.0,0.0,79.8,2.0966666666666667
Tabasco,2020-02-01,25.8,137.8,39.68,26.62,4.8,0.0,0.0,71.09,1.5520000000000003
Tabasco,2020-03-01,27.6,18.8,48.72,31.07,4.8,0.0,0.0,84.59,0.8740000000000001
Tabasco,2020-04-01,30.8,36.3,54.09,15.7,0.59,0.0,0.0,70.38,4.166666666666667
Tabasco,2020-05-01,30.0,281.7,0.0,0.0,0.0,0.0,0.0,0.0,3.872666666666667
Tabasco,2020-06-01,28.7,385.7,0.0,0.0,0.0,0.0,0.0,0.0,2.706
Tabasco,2020-07-01,29.6,92.9,0.0,0.0,0.0,0.0,0.0,0.0,4.459666666666666
Tabasco,2020-08-01,28.8,303.1,18.27,0.0,0.0,0.0,0.0,18.269999999999996,2.102
Tabasco,2020-09-01,28.3,461.3,12.49,0.0,0.0,0.0,0.0,12.489999999999995,2.7590000000000003
Tabasco,2020-10-01,27.3,550.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2646666666666666
Tabasco,2020-11-01,25.9,501.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8146666666666667
Tabasco,2020-12-01,23.6,173.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7219999999999998
Tabasco,2021-01-01,24.2,150.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0316666666666667
Tabasco,2021-02-01,25.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,2.482333333333333
Tabasco,2021-03-01,27.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,7.140000000000001
Tabasco,2021-04-01,29.5,28.0,5.65,0.0,0.0,0.0,0.0,5.650000000000006,14.573
Tabasco,2021-05-01,29.4,168.9,0.0,0.0,0.0,0.0,0.0,0.0,0.868
Tabasco,2021-06-01,28.8,249.7,0.0,0.0,0.0,0.0,0.0,0.0,0.513
Tamaulipas,2002-11-01,18.540106053911014,66.3,27.97,15.53,0.0,0.0,0.0,43.5,0.9420000000000002
Tamaulipas,2002-12-01,17.128165191745687,1.2,27.97,15.53,0.0,0.0,0.0,43.5,0.012666666666666668
Tamaulipas,2003-01-01,16.017749344120833,14.5,32.88,9.43,0.0,0.0,0.0,42.31,0.0
Tamaulipas,2003-02-01,19.138811272826445,12.5,54.5,9.43,0.0,0.0,0.0,63.93,0.3516666666666666
Tamaulipas,2003-03-01,22.350223176338986,23.7,32.73,0.0,0.0,0.0,0.0,32.730000000000004,0.15
Tamaulipas,2003-04-01,24.724739275056038,18.6,26.53,0.0,0.0,0.0,0.0,26.53,1.1346666666666667
Tamaulipas,2003-05-01,28.952182596913637,38.5,23.88,20.14,0.0,0.0,0.0,44.02,16.288999999999998
Tamaulipas,2003-06-01,28.59896988770388,89.0,27.68,19.82,0.0,0.0,0.0,47.5,6.333666666666667
Tamaulipas,2003-07-01,26.709797528856384,112.2,25.4,0.0,0.0,0.0,0.0,25.400000000000006,3.156
Tamaulipas,2003-08-01,27.191553937016124,105.2,0.0,0.0,0.0,0.0,0.0,100.0,2.4499999999999997
Tamaulipas,2003-09-01,26.307666667166664,259.3,8.89,0.0,0.0,0.0,0.0,8.89,0.3906666666666667
Tamaulipas,2003-10-01,23.68800104320755,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024000000000000004
Tamaulipas,2003-11-01,21.76322595657843,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.001
Tamaulipas,2003-12-01,17.358639311813718,5.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Tamaulipas,2004-01-01,18.24105735106731,30.495550921622662,0.0,0.0,0.0,0.0,0.0,0.0,0.06233333333333333
Tamaulipas,2004-02-01,19.16537166259259,9.674157285777053,0.0,0.0,0.0,0.0,0.0,100.0,0.007
Tamaulipas,2004-03-01,23.175871790736366,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamaulipas,2004-04-01,24.233727272463632,101.3,0.0,0.0,0.0,0.0,0.0,0.0,0.029333333333333333
Tamaulipas,2004-05-01,26.075395894354543,76.7090236806861,0.0,0.0,0.0,0.0,0.0,0.0,0.004333333333333334
Tamaulipas,2004-06-01,27.025188679150947,179.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335
Tamaulipas,2004-07-01,27.801271712596158,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.11233333333333333
Tamaulipas,2004-08-01,28.603990901538456,61.4,17.46,0.0,0.0,0.0,0.0,17.459999999999994,0.5126666666666666
Tamaulipas,2004-09-01,27.15550314471698,130.5,11.86,0.04,0.0,0.0,0.0,11.900000000000006,0.7066666666666666
Tamaulipas,2004-10-01,26.35161611141346,53.4,17.64,0.0,0.0,0.0,0.0,17.64,0.9736666666666668
Tamaulipas,2004-11-01,23.03791666681818,15.0,20.88,0.0,0.0,0.0,0.0,20.879999999999995,0.8403333333333333
Tamaulipas,2004-12-01,18.574841896119562,10.9,39.14,0.0,0.0,0.0,0.0,39.14,0.7196666666666666
Tamaulipas,2005-01-01,20.553506109782607,14.4,49.6,0.0,0.0,0.0,0.0,49.6,43.46733333333333
Tamaulipas,2005-02-01,20.420705730760872,58.4,33.44,0.0,0.0,0.0,0.0,33.44,20.129666666666665
Tamaulipas,2005-03-01,22.816094384444444,28.7,8.06,0.0,0.0,0.0,0.0,8.060000000000002,0.3243333333333333
Tamaulipas,2005-04-01,25.34365372457447,6.7,23.21,3.19,0.0,0.0,0.0,26.409999999999997,0.638
Tamaulipas,2005-05-01,27.846334310909093,63.7,15.74,6.61,0.3,0.0,0.0,22.650000000000006,1.6356666666666666
Tamaulipas,2005-06-01,29.983763118478258,33.4,10.68,6.4,8.57,2.78,0.0,28.430000000000007,43.94433333333333
Tamaulipas,2005-07-01,29.067053771956523,271.7,16.76,5.83,0.42,0.0,0.0,23.019999999999996,37.529
Tamaulipas,2005-08-01,28.785132470113634,38.6,52.51,13.27,0.97,0.0,0.0,66.75,6.111666666666667
Tamaulipas,2005-09-01,28.40902173934783,70.8,63.98,3.63,1.32,0.0,0.0,68.93,8.430333333333332
Tamaulipas,2005-10-01,25.351301588255808,118.2,13.42,4.76,0.0,0.0,0.0,18.180000000000007,7.509666666666667
Tamaulipas,2005-11-01,21.711170723409086,13.9,22.23,0.21,0.0,0.0,0.0,22.439999999999998,4.179333333333333
Tamaulipas,2005-12-01,19.170413561125,20.3,56.28,0.93,0.0,0.0,0.0,57.21,1.6136666666666664
Tamaulipas,2006-01-01,18.653222761871373,2.4,72.06,3.33,5.76,18.26,0.0,99.41,5.104
Tamaulipas,2006-02-01,19.336697044295523,2.6,81.48,2.96,5.58,7.69,1.38,99.09,13.052999999999999
Tamaulipas,2006-03-01,24.011825025622187,23.1,72.22,6.54,11.54,6.23,2.79,99.33,14.300000000000002
Tamaulipas,2006-04-01,27.286849781989865,14.5,53.49,15.63,9.4,15.33,2.79,96.64,19.18433333333333
Tamaulipas,2006-05-01,27.792141010755664,58.5,20.23,16.38,13.2,14.9,0.0,64.72,30.69933333333334
Tamaulipas,2006-06-01,28.648222591557776,55.2,23.88,23.23,16.25,36.05,0.0,99.41,21.851333333333333
Tamaulipas,2006-07-01,29.182283865201185,93.3,59.07,16.72,13.28,10.33,0.0,99.41,24.613
Tamaulipas,2006-08-01,29.940939493994843,45.0,47.39,23.84,14.07,5.63,1.69,92.62,45.44466666666667
Tamaulipas,2006-09-01,28.38328442559498,195.9,41.22,22.04,12.49,0.0,0.0,75.75,48.64633333333333
Tamaulipas,2006-10-01,24.963634516822076,105.6,20.04,9.69,0.0,0.0,0.0,29.730000000000004,25.67533333333333
Tamaulipas,2006-11-01,21.295808745807193,21.3,23.34,17.17,0.15,0.0,0.0,40.67,10.849666666666666
Tamaulipas,2006-12-01,16.98802362023335,52.8,19.67,6.64,0.02,0.0,0.0,26.319999999999993,2.2263333333333333
Tamaulipas,2007-01-01,14.896502298754925,38.3,32.64,7.81,0.0,0.0,0.0,40.45,2.2183333333333333
Tamaulipas,2007-02-01,18.069359490891426,37.1,15.4,10.0,0.64,0.07,0.0,26.11,0.37566666666666665
Tamaulipas,2007-03-01,22.431946814592116,21.9,1.3,0.0,0.0,0.0,0.0,1.2999999999999972,0.06033333333333333
Tamaulipas,2007-04-01,24.279212511960733,32.2,1.23,0.0,0.0,0.0,0.0,1.230000000000004,0.41966666666666663
Tamaulipas,2007-05-01,27.541395772771597,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2896666666666667
Tamaulipas,2007-06-01,29.121205596782662,135.9,54.43,1.26,0.0,0.0,0.0,55.69,1.969
Tamaulipas,2007-07-01,28.57568503449807,236.2,10.12,2.96,0.0,0.0,0.0,13.079999999999998,6.290333333333334
Tamaulipas,2007-08-01,28.746357992332104,219.3,0.0,0.0,0.0,0.0,0.0,0.0,4.623333333333333
Tamaulipas,2007-09-01,27.636260767536932,149.3,0.0,0.0,0.0,0.0,0.0,0.0,2.3480000000000003
Tamaulipas,2007-10-01,24.91750557232064,35.1,12.69,11.07,0.0,0.0,0.0,23.760000000000005,1.37
Tamaulipas,2007-11-01,21.002912124466057,22.777815513641016,78.8,0.0,0.0,0.0,0.0,78.8,0.6536666666666667
Tamaulipas,2007-12-01,19.799560037980907,3.3,46.13,26.89,0.0,0.0,0.0,73.02,0.9246666666666666
Tamaulipas,2008-01-01,16.8593918904365,22.0,82.98,6.02,0.0,0.0,0.0,89.01,33.247
Tamaulipas,2008-02-01,21.039085704093154,22.9,5.28,14.56,4.61,0.0,0.0,24.439999999999998,21.074333333333332
Tamaulipas,2008-03-01,22.325243852594674,3.3,7.2,17.03,7.05,5.08,0.0,36.36,9.620333333333333
Tamaulipas,2008-04-01,25.418267664465343,50.6,23.82,39.83,9.81,13.04,1.83,88.03,6.039666666666666
Tamaulipas,2008-05-01,24.803752427054096,50.2,24.0,41.57,22.8,0.0,0.0,88.37,2.449333333333333
Tamaulipas,2008-06-01,28.644327793650913,96.4,30.02,10.86,18.23,24.3,0.0,83.41,2.6799999999999997
Tamaulipas,2008-07-01,26.84229370486093,347.0,0.06,0.0,0.0,0.0,0.0,0.060000000000002274,0.5443333333333333
Tamaulipas,2008-08-01,29.006709514452712,184.1,0.28,0.0,0.0,0.0,0.0,0.28000000000000114,0.29200000000000004
Tamaulipas,2008-09-01,26.13582341827013,199.6,0.0,0.0,0.0,0.0,0.0,0.0,0.15766666666666665
Tamaulipas,2008-10-01,23.955856183161302,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07933333333333333
Tamaulipas,2008-11-01,20.316986046905743,20.8,5.02,0.0,0.0,0.0,0.0,5.019999999999996,0.03933333333333333
Tamaulipas,2008-12-01,17.520954117575258,2.4,2.84,0.0,0.0,0.0,0.0,2.8400000000000034,0.41766666666666663
Tamaulipas,2009-01-01,18.306644553054365,6.6,18.16,0.0,0.0,0.0,0.0,18.159999999999997,8.022666666666666
Tamaulipas,2009-02-01,20.738680769426235,15.2,14.92,0.0,0.0,0.0,0.0,14.920000000000002,4.606333333333334
Tamaulipas,2009-03-01,21.60415478804977,6.6,29.92,4.68,7.84,0.0,0.0,42.45,1.4413333333333334
Tamaulipas,2009-04-01,25.85,5.1,25.11,17.63,8.59,0.31,0.0,51.65,4.8919999999999995
Tamaulipas,2009-05-01,28.14776374906785,92.9,25.51,18.32,8.3,0.7,0.0,52.83,1.7283333333333333
Tamaulipas,2009-06-01,29.649292447612964,54.5,23.76,20.78,7.13,0.56,0.0,52.22,1.7526666666666666
Tamaulipas,2009-07-01,29.28719259771031,22.4,37.34,32.14,15.8,0.28,0.0,85.56,7.719000000000001
Tamaulipas,2009-08-01,30.51917315514283,54.2,15.92,20.86,16.4,32.22,1.41,86.82,24.999666666666666
Tamaulipas,2009-09-01,27.546302732987478,211.9,29.25,50.91,0.0,0.0,0.0,80.16,15.258000000000001
Tamaulipas,2009-10-01,25.354044734370955,44.9,29.86,51.56,0.0,0.0,0.0,81.43,3.571666666666666
Tamaulipas,2009-11-01,20.63136873769058,45.6,37.21,40.92,4.62,0.36,0.0,83.11,1.6263333333333334
Tamaulipas,2009-12-01,15.621597849367852,67.7,39.44,24.34,5.39,0.0,0.0,69.17,0.38199999999999995
Tamaulipas,2010-01-01,15.544806492330585,23.9,29.58,11.81,14.58,0.0,0.0,55.97,0.35600000000000004
Tamaulipas,2010-02-01,15.583269054988587,71.9,17.98,0.0,0.0,0.0,0.0,17.980000000000004,0.17633333333333334
Tamaulipas,2010-03-01,19.521127092554934,6.0,0.33,0.0,0.0,0.0,0.0,0.3299999999999983,0.008333333333333333
Tamaulipas,2010-04-01,24.213440515026218,111.9,0.0,0.0,0.0,0.0,0.0,0.0,0.07966666666666666
Tamaulipas,2010-05-01,27.731814874428945,76.3,0.0,0.0,0.0,0.0,0.0,0.0,0.155
Tamaulipas,2010-06-01,29.376756529140174,131.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4686666666666666
Tamaulipas,2010-07-01,27.710856271273187,327.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3183333333333333
Tamaulipas,2010-08-01,29.131808170874347,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06233333333333333
Tamaulipas,2010-09-01,27.232990719022474,207.3,0.0,0.0,0.0,0.0,0.0,0.0,0.02466666666666667
Tamaulipas,2010-10-01,24.29463555746755,9.9,3.08,0.0,0.0,0.0,0.0,3.0799999999999983,0.029666666666666664
Tamaulipas,2010-11-01,20.993635030098115,0.1,19.05,0.74,0.0,0.0,0.0,19.790000000000006,0.023999999999999997
Tamaulipas,2010-12-01,17.566523576691544,0.1,11.46,6.24,1.7,0.0,0.0,19.400000000000006,0.541
Tamaulipas,2011-01-01,16.99287992421107,33.7,16.44,4.11,0.0,0.0,0.0,20.549999999999997,32.522
Tamaulipas,2011-02-01,18.22377677140418,0.3,5.09,15.68,1.08,0.0,0.0,21.840000000000003,13.177333333333332
Tamaulipas,2011-03-01,23.822375336358952,7.7,40.19,22.76,14.46,14.31,0.0,91.71000000000001,9.133000000000001
Tamaulipas,2011-04-01,27.368394873254978,0.3,0.0,0.0,0.07,99.41,0.0,99.47,7.668666666666667
Tamaulipas,2011-05-01,28.626969231258236,20.1,0.0,0.0,4.73,81.89,13.38,100.0,34.00333333333333
Tamaulipas,2011-06-01,28.628262276086428,234.6,0.0,15.52,62.51,11.83,10.14,100.0,40.98466666666666
Tamaulipas,2011-07-01,28.620405356060914,119.2,31.69,49.32,15.58,2.41,0.0,99.0,11.519
Tamaulipas,2011-08-01,29.12874695181184,49.4,17.59,64.25,8.95,7.35,1.57,99.71,1.9436666666666664
Tamaulipas,2011-09-01,28.47885090763699,65.9,23.47,53.43,10.29,5.31,7.06,99.56,2.956
Tamaulipas,2011-10-01,24.28507671805259,33.1,0.35,46.35,40.51,8.71,3.65,99.57,6.672666666666665
Tamaulipas,2011-11-01,21.094564436589202,17.8,20.67,43.23,23.3,8.15,4.65,100.0,8.686666666666667
Tamaulipas,2011-12-01,17.445122389653083,21.2,47.52,25.39,7.89,11.39,1.8,93.98,3.568
Tamaulipas,2012-01-01,18.3,22.9,35.38,30.16,2.71,8.81,5.63,82.69,46.59633333333333
Tamaulipas,2012-02-01,18.7,79.9,13.85,5.86,11.58,2.6,1.06,34.94,23.592333333333332
Tamaulipas,2012-03-01,22.9,18.9,13.11,6.37,10.16,3.57,0.65,33.849999999999994,0.6783333333333333
Tamaulipas,2012-04-01,25.8,51.4,10.64,4.67,4.34,1.67,0.0,21.319999999999993,0.5663333333333334
Tamaulipas,2012-05-01,27.9,46.4,8.83,4.79,2.05,1.79,0.0,17.459999999999994,0.7060000000000001
Tamaulipas,2012-06-01,29.1,123.6,8.39,5.61,2.52,1.04,0.0,17.560000000000002,5.4736666666666665
Tamaulipas,2012-07-01,28.7,73.1,13.68,13.65,14.92,0.0,0.0,42.25,2.8373333333333335
Tamaulipas,2012-08-01,29.5,86.02,13.71,13.43,8.12,4.26,0.0,39.52,4.651
Tamaulipas,2012-09-01,27.9,142.8,9.54,10.61,9.03,8.85,0.0,38.04,9.649333333333333
Tamaulipas,2012-10-01,25.6,34.0,15.82,18.88,11.66,7.14,0.0,53.51,15.817
Tamaulipas,2012-11-01,21.4,45.2,11.55,19.11,12.57,7.87,0.0,50.93,19.783
Tamaulipas,2012-12-01,19.8,3.069999999999999,30.13,13.36,15.94,8.1,0.2,67.55,17.04733333333333
Tamaulipas,2013-01-01,17.656657833333334,30.88,34.96,11.11,16.6,6.42,0.16,69.07,10.624333333333333
Tamaulipas,2013-02-01,22.035777875942987,3.17,20.0,13.41,9.85,10.85,0.16,54.27,21.112333333333336
Tamaulipas,2013-03-01,22.1,9.63,20.64,14.33,7.41,10.18,8.97,61.36,14.542333333333332
Tamaulipas,2013-04-01,25.1,28.15,38.47,14.34,7.04,14.27,5.24,79.37,22.964666666666663
Tamaulipas,2013-05-01,27.2,55.2,42.84,27.31,13.32,9.3,0.51,93.1,9.949
Tamaulipas,2013-06-01,29.6,100.8,45.83,23.25,10.22,7.06,3.36,89.58,11.991999999999999
Tamaulipas,2013-07-01,29.0,94.4,30.16,31.97,10.4,7.66,2.42,82.52,12.864333333333335
Tamaulipas,2013-08-01,29.3,132.9,28.49,16.78,9.04,7.61,3.31,65.15,9.524333333333333
Tamaulipas,2013-09-01,27.2,402.8,14.28,4.46,1.92,0.59,0.29,21.53,2.0869999999999997
Tamaulipas,2013-10-01,25.5,43.2,5.65,3.91,1.51,0.58,0.28,11.930000000000007,0.6709999999999999
Tamaulipas,2013-11-01,20.4,88.6,4.26,3.02,1.77,0.0,0.0,9.060000000000002,0.213
Tamaulipas,2013-12-01,16.0,100.9,3.66,2.67,0.1,0.0,0.0,6.430000000000007,0.26099999999999995
Tamaulipas,2014-01-01,15.7,10.76,4.77,0.01,0.0,0.0,0.0,4.780000000000001,0.8803333333333333
Tamaulipas,2014-02-01,18.9,10.76,4.34,0.01,0.0,0.0,0.0,4.349999999999994,0.474
Tamaulipas,2014-03-01,20.9,43.01000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.06
Tamaulipas,2014-04-01,25.2,15.589999999999998,17.19,0.41,0.0,0.0,0.0,17.599999999999994,0.26733333333333337
Tamaulipas,2014-05-01,26.0,101.28000000000002,9.13,1.34,0.0,0.0,0.0,10.469999999999999,0.26533333333333337
Tamaulipas,2014-06-01,28.8,108.53999999999998,33.63,4.53,0.95,0.0,0.0,39.11,0.6776666666666666
Tamaulipas,2014-07-01,28.7,79.92000000000002,48.13,4.38,1.16,0.0,0.0,53.68,1.313
Tamaulipas,2014-08-01,30.0,56.35000000000001,48.43,8.38,2.64,0.0,0.0,59.45,2.921333333333333
Tamaulipas,2014-09-01,27.5,345.56999999999994,1.4,0.0,0.0,0.0,0.0,1.4000000000000057,1.3673333333333335
